,pressure,temperature,wind_speed,wind_speed,wind_speed,temperature,roughness_length,power_output
2021-04-08  09:00:00,98500.0,287.48,3.06,3.68,5.34,286.70000000000005,0.15,4226163.113568146
2021-04-08  10:00:00,98450.0,290.17999999999995,3.15,3.83,5.46,289.4,0.15,4487194.676362419
2021-04-08  11:00:00,98400.0,291.64,2.77,3.3,4.92,290.86,0.15,3309554.8808146175
2021-04-08  12:00:00,98340.0,292.29,2.38,2.78,4.32,291.51000000000005,0.15,2035250.6975011874
2021-04-08  13:00:00,98280.0,292.63,1.95,2.25,3.67,291.85,0.15,1299731.8233597085
2021-04-08  14:00:00,98220.0,292.73999999999995,1.46,1.65,2.88,291.96,0.15,512788.55560074694
2021-04-08  15:00:00,98160.0,292.59,1.07,1.18,2.21,291.81,0.15,120604.941470541
2021-04-08  16:00:00,98110.0,292.17,0.87,1.0,1.85,291.39000000000004,0.15,31419.38314564807
2021-04-08  17:00:00,98080.0,291.28,0.67,0.91,1.44,290.5,0.15,15593.236315786391
2021-04-08  18:00:00,98070.0,289.66,0.63,0.87,1.36,288.88000000000005,0.15,12505.079927432518
2021-04-08  19:00:00,98070.0,288.5,0.72,0.96,1.54,287.72,0.15,19453.359060152015
2021-04-08  20:00:00,98080.0,287.63,0.95,1.28,1.95,286.85,0.15,35279.25795068607
2021-04-08  21:00:00,98060.0,286.98,1.22,1.68,2.4,286.20000000000005,0.15,231826.02828085716
2021-04-08  22:00:00,98030.0,285.97,1.49,2.1,2.83,285.19000000000005,0.15,483522.7245174358
2021-04-08  23:00:00,98000.0,284.42999999999995,1.79,2.63,3.29,283.65,0.15,857327.9897059358
2021-04-09  00:00:00,97980.0,282.98999999999995,2.14,3.28,3.79,282.21,0.15,1433518.807462907
2021-04-09  01:00:00,97950.0,281.77,2.39,3.77,4.15,280.99,0.15,1825187.8406747575
2021-04-09  02:00:00,97940.0,280.87,2.41,3.97,4.16,280.09000000000003,0.15,1837192.2501660914
2021-04-09  03:00:00,97960.0,280.23,2.27,4.01,3.91,279.45000000000005,0.15,1563062.6452058312
2021-04-09  04:00:00,97980.0,279.79999999999995,2.29,4.36,3.89,279.02,0.15,1540751.4199968558
2021-04-09  05:00:00,98020.0,279.23999999999995,2.45,5.05,4.07,278.46,0.15,1730132.2885642184
2021-04-09  06:00:00,98060.0,280.36,2.84,5.04,4.72,279.58000000000004,0.15,2878638.1783750164
2021-04-09  07:00:00,98120.0,282.11,3.25,4.09,5.58,281.33000000000004,0.15,4880153.846661652
2021-04-09  08:00:00,98160.0,284.2,3.21,4.01,5.52,283.42,0.15,4674412.327365531
2021-04-09  09:00:00,98190.0,286.23,3.42,4.13,5.86,285.45000000000005,0.15,5852337.41209005
2021-04-09  10:00:00,98190.0,287.91,3.07,3.61,5.36,287.13000000000005,0.15,4269679.769771488
2021-04-09  11:00:00,98190.0,289.32,2.94,3.45,5.17,288.54,0.15,3855306.4257269613
2021-04-09  12:00:00,98180.0,290.23,3.29,3.88,5.69,289.45000000000005,0.15,5257076.857282927
2021-04-09  13:00:00,98170.0,290.47,3.72,4.47,6.3,289.69000000000005,0.15,7398022.94897099
2021-04-09  14:00:00,98150.0,290.53,4.14,5.06,6.88,289.75,0.15,9938069.841139195
2021-04-09  15:00:00,98140.0,290.26,4.38,5.54,7.19,289.48,0.15,11535536.637127647
2021-04-09  16:00:00,98150.0,289.56,4.4,5.89,7.15,288.78000000000003,0.15,11329078.267503537
2021-04-09  17:00:00,98170.0,288.21,3.68,5.95,5.98,287.43,0.15,6272862.677564009
2021-04-09  18:00:00,98200.0,285.67999999999995,2.89,6.38,4.64,284.9,0.15,2705738.8262062185
2021-04-09  19:00:00,98250.0,283.97,3.03,6.68,4.83,283.19000000000005,0.15,3115919.33715907
2021-04-09  20:00:00,98290.0,283.28,2.99,6.45,4.79,282.5,0.15,3029721.7147424915
2021-04-09  21:00:00,98310.0,282.59,2.85,5.99,4.61,281.81,0.15,2640847.930208399
2021-04-09  22:00:00,98320.0,281.77,2.64,5.46,4.35,280.99,0.15,2077116.2617743535
2021-04-09  23:00:00,98330.0,280.88,2.36,4.74,3.96,280.1,0.15,1621610.5161042875
2021-04-10  00:00:00,98350.0,279.95,2.05,4.03,3.53,279.17,0.15,1136979.709534666
2021-04-10  01:00:00,98340.0,279.04999999999995,1.86,3.48,3.27,278.27,0.15,833101.6956446759
2021-04-10  02:00:00,98340.0,278.25,1.73,3.05,3.09,277.47,0.15,635702.5533176331
2021-04-10  03:00:00,98350.0,277.6,1.68,2.76,3.06,276.82000000000005,0.15,618143.3070487172
2021-04-10  04:00:00,98360.0,277.15,1.67,2.63,3.05,276.37,0.15,612290.450959795
2021-04-10  05:00:00,98370.0,276.86,1.59,2.56,2.93,276.08000000000004,0.15,542054.1351512896
2021-04-10  06:00:00,98380.0,278.22,1.64,2.17,3.1,277.44000000000005,0.15,641125.5522390271
2021-04-10  07:00:00,98390.0,279.56,1.29,1.42,2.59,278.78000000000003,0.15,343043.2339814044
2021-04-10  08:00:00,98400.0,282.4,1.21,1.34,2.46,281.62,0.15,266947.73742895375
2021-04-10  09:00:00,98400.0,285.1,1.83,2.07,3.48,284.32000000000005,0.15,1082159.8207979307
2021-04-10  10:00:00,98380.0,286.63,2.29,2.56,4.21,285.85,0.15,1899176.5091338386
2021-04-10  11:00:00,98350.0,287.48999999999995,2.64,2.98,4.76,286.71,0.15,2964994.873074169
2021-04-10  12:00:00,98310.0,287.86,3.05,3.48,5.37,287.08000000000004,0.15,4291434.388723255
2021-04-10  13:00:00,98280.0,287.86,3.51,4.06,6.03,287.08000000000004,0.15,6447840.854492231
2021-04-10  14:00:00,98260.0,287.48,3.98,4.72,6.69,286.70000000000005,0.15,8973761.728173861
2021-04-10  15:00:00,98250.0,286.62,4.22,5.29,6.96,285.84000000000003,0.15,10349678.330925237
2021-04-10  16:00:00,98240.0,285.4,4.15,5.57,6.8,284.62,0.15,9531979.718887823
2021-04-10  17:00:00,98240.0,283.76,3.44,5.53,5.65,282.98,0.15,5120051.4145831885
2021-04-10  18:00:00,98250.0,281.41,2.65,5.8,4.31,280.63000000000005,0.15,2022897.0636582535
2021-04-10  19:00:00,98280.0,279.31,2.7,6.26,4.35,278.53000000000003,0.15,2077116.2617743535
2021-04-10  20:00:00,98310.0,277.96,2.78,6.28,4.48,277.18,0.15,2359282.4207168883
2021-04-10  21:00:00,98320.0,276.81,2.81,6.07,4.54,276.03000000000003,0.15,2489289.4545721724
2021-04-10  22:00:00,98320.0,275.92,2.75,5.72,4.49,275.14000000000004,0.15,2380960.062370017
2021-04-10  23:00:00,98320.0,275.27,2.64,5.29,4.36,274.49,0.15,2098844.8773491797
2021-04-11  00:00:00,98320.0,274.73,2.48,4.84,4.16,273.95000000000005,0.15,1837192.2501660914
2021-04-11  01:00:00,98310.0,274.19,2.41,4.42,4.09,273.41,0.15,1753858.475309557
2021-04-11  02:00:00,98320.0,273.92,2.35,4.04,4.04,273.14000000000004,0.15,1702816.3575539978
2021-04-11  03:00:00,98320.0,273.73999999999995,2.26,3.77,3.93,272.96,0.15,1586423.2923096041
2021-04-11  04:00:00,98320.0,273.46,2.22,3.6,3.89,272.68,0.15,1540751.4199968558
2021-04-11  05:00:00,98340.0,273.2,2.2,3.52,3.85,272.42,0.15,1496575.5864578576
2021-04-11  06:00:00,98360.0,275.19,1.88,3.44,3.32,274.41,0.15,893599.7478065568
2021-04-11  07:00:00,98390.0,277.84,2.25,2.7,4.1,277.06,0.15,1765761.8290581417
2021-04-11  08:00:00,98410.0,280.81,2.49,2.99,4.48,280.03000000000003,0.15,2359282.4207168883
2021-04-11  09:00:00,98420.0,282.95,2.53,2.94,4.57,282.17,0.15,2554256.428886859
2021-04-11  10:00:00,98400.0,284.6,2.44,2.82,4.43,283.82000000000005,0.15,2250835.3963877484
2021-04-11  11:00:00,98370.0,286.09,2.36,2.72,4.31,285.31,0.15,2022897.0636582535
2021-04-11  12:00:00,98330.0,287.29999999999995,2.29,2.62,4.2,286.52,0.15,1886786.0320718894
2021-04-11  13:00:00,98270.0,288.16,2.25,2.56,4.15,287.38000000000005,0.15,1825187.8406747575
2021-04-11  14:00:00,98210.0,288.65,2.2,2.51,4.07,287.87,0.15,1730132.2885642184
2021-04-11  15:00:00,98170.0,288.67999999999995,2.2,2.53,4.06,287.9,0.15,1721046.8970285915
2021-04-11  16:00:00,98130.0,288.25,2.27,2.76,4.13,287.47,0.15,1801436.201583607
2021-04-11  17:00:00,98090.0,286.98,2.11,3.37,3.73,286.20000000000005,0.15,1368447.0532281457
2021-04-11  18:00:00,98080.0,283.59,2.23,4.55,3.77,282.81,0.15,1412368.2495849899
2021-04-11  19:00:00,98070.0,281.04999999999995,2.81,5.64,4.59,280.27,0.15,2597559.9230425437
2021-04-11  20:00:00,98050.0,280.17999999999995,2.96,6.24,4.77,279.4,0.15,2986574.361187996
2021-04-11  21:00:00,98030.0,279.42,3.04,6.42,4.88,278.64000000000004,0.15,3223534.263811419
2021-04-11  22:00:00,97990.0,278.67,3.06,6.46,4.9,277.89000000000004,0.15,3266552.49723732
2021-04-11  23:00:00,97950.0,277.96,3.04,6.47,4.88,277.18,0.15,3223534.263811419
2021-04-12  00:00:00,97900.0,277.37,3.02,6.36,4.85,276.59000000000003,0.15,3158977.195206457
2021-04-12  01:00:00,97840.0,276.92,3.02,6.34,4.86,276.14000000000004,0.15,3180500.1805369286
2021-04-12  02:00:00,97780.0,276.64,3.1,6.59,4.95,275.86,0.15,3374028.737714448
2021-04-12  03:00:00,97730.0,276.59,3.24,6.94,5.14,275.81,0.15,3789615.1208395706
2021-04-12  04:00:00,97680.0,276.59,3.35,6.97,5.31,275.81,0.15,4160869.583513617
2021-04-12  05:00:00,97640.0,276.44,3.34,6.99,5.29,275.66,0.15,4117328.1996442573
2021-04-12  06:00:00,97600.0,278.48,3.42,6.49,5.48,277.70000000000005,0.15,4537191.638915057
2021-04-12  07:00:00,97580.0,280.96,3.96,4.97,6.61,280.18,0.15,8566996.198130483
2021-04-12  08:00:00,97550.0,283.48,3.3,3.78,5.74,282.70000000000005,0.15,5431221.581634104
2021-04-12  09:00:00,97520.0,286.73,3.25,4.02,5.6,285.95000000000005,0.15,4948710.482859142
2021-04-12  10:00:00,97480.0,289.51,3.66,4.58,6.18,288.73,0.15,6973950.273801262
2021-04-12  11:00:00,97420.0,291.41,3.73,4.69,6.27,290.63000000000005,0.15,7291021.643991327
2021-04-12  12:00:00,97350.0,292.5,3.81,4.82,6.38,291.72,0.15,7683439.721651573
2021-04-12  13:00:00,97280.0,292.88,3.85,4.91,6.43,292.1,0.15,7861884.265498489
2021-04-12  14:00:00,97220.0,292.78,3.84,5.01,6.39,292.0,0.15,7719124.995902702
2021-04-12  15:00:00,97160.0,292.41,3.68,5.04,6.12,291.63000000000005,0.15,6763043.536118615
2021-04-12  16:00:00,97110.0,291.62,3.33,4.89,5.57,290.84000000000003,0.15,4845871.052893933
2021-04-12  17:00:00,97080.0,290.01,2.28,4.62,3.85,289.23,0.15,1496575.5864578576
2021-04-12  18:00:00,97060.0,286.86,2.4,4.85,4.02,286.08000000000004,0.15,1685036.2984194495
2021-04-12  19:00:00,97060.0,284.54,2.69,4.95,4.48,283.76000000000005,0.15,2359282.4207168883
2021-04-12  20:00:00,97060.0,283.59,2.72,4.96,4.53,282.81,0.15,2467631.4182735397
2021-04-12  21:00:00,97040.0,282.73999999999995,2.72,4.91,4.54,281.96,0.15,2489289.4545721724
2021-04-12  22:00:00,97020.0,281.95,2.75,4.95,4.58,281.17,0.15,2575910.1118384316
2021-04-12  23:00:00,96990.0,281.21,2.78,5.08,4.62,280.43,0.15,2662483.644422868
2021-04-13  00:00:00,96950.0,280.45,2.86,5.36,4.71,279.67,0.15,2857039.319139267
2021-04-13  01:00:00,96910.0,279.7,2.99,5.92,4.86,278.92,0.15,3180500.1805369286
2021-04-13  02:00:00,96910.0,279.47,3.13,6.54,5.01,278.69000000000005,0.15,3504733.8208210273
2021-04-13  03:00:00,96940.0,279.48,3.47,6.91,5.5,278.70000000000005,0.15,4605807.950698937
2021-04-13  04:00:00,97010.0,279.67,4.16,7.34,6.53,278.89000000000004,0.15,8220862.177503377
2021-04-13  05:00:00,97100.0,279.52,4.87,7.59,7.62,278.74,0.15,13777536.3008129
2021-04-13  06:00:00,97200.0,279.04999999999995,6.27,8.58,9.63,278.27,0.15,27425439.905684456
2021-04-13  07:00:00,97290.0,278.27,7.16,9.48,10.84,277.49,0.15,34949163.730020545
2021-04-13  08:00:00,97360.0,277.98,7.15,9.27,10.86,277.20000000000005,0.15,35032625.20677637
2021-04-13  09:00:00,97420.0,278.21,7.19,9.24,10.92,277.43,0.15,35283092.0121231
2021-04-13  10:00:00,97470.0,278.87,7.36,9.42,11.15,278.09000000000003,0.15,36244753.24046224
2021-04-13  11:00:00,97510.0,279.97,7.65,9.76,11.52,279.19000000000005,0.15,37810383.29903178
2021-04-13  12:00:00,97540.0,280.84,7.81,9.95,11.73,280.06,0.15,38676977.02668744
2021-04-13  13:00:00,97540.0,281.29999999999995,7.61,9.69,11.48,280.52,0.15,37641110.19312479
2021-04-13  14:00:00,97530.0,281.35,7.29,9.29,11.06,280.57000000000005,0.15,35867995.07922747
2021-04-13  15:00:00,97500.0,281.04999999999995,7.02,9.05,10.69,280.27,0.15,34280686.75059934
2021-04-13  16:00:00,97490.0,280.46,6.83,9.05,10.4,279.68,0.15,32414397.307278574
2021-04-13  17:00:00,97490.0,279.4,6.5,9.1,9.9,278.62,0.15,29194122.148806654
2021-04-13  18:00:00,97520.0,277.6,5.47,8.92,8.35,276.82000000000005,0.15,18542503.39447749
2021-04-13  19:00:00,97590.0,275.92999999999995,5.3,9.16,8.06,275.15,0.15,16641089.831520716
2021-04-13  20:00:00,97670.0,274.78,5.11,8.72,7.83,274.0,0.15,15146405.41013159
2021-04-13  21:00:00,97730.0,273.76,4.88,8.23,7.54,272.98,0.15,13356430.080661241
2021-04-13  22:00:00,97750.0,272.91,4.34,7.65,6.78,272.13000000000005,0.15,9430487.640930118
2021-04-13  23:00:00,97760.0,272.51,4.37,7.58,6.84,271.73,0.15,9735000.417929407
2021-04-14  00:00:00,97760.0,272.67,4.43,7.37,6.97,271.89000000000004,0.15,10401178.34859664
2021-04-14  01:00:00,97740.0,272.91,4.37,7.2,6.9,272.13000000000005,0.15,10040783.936622547
2021-04-14  02:00:00,97740.0,272.82,4.13,7.03,6.53,272.04,0.15,8220862.177503377
2021-04-14  03:00:00,97760.0,272.34,3.72,6.84,5.91,271.56,0.15,6027802.042998853
2021-04-14  04:00:00,97790.0,271.85,3.66,6.82,5.81,271.07000000000005,0.15,5676872.605623692
2021-04-14  05:00:00,97840.0,271.86,3.97,6.74,6.32,271.08000000000004,0.15,7469366.238586388
2021-04-14  06:00:00,97900.0,272.81,4.66,6.44,7.48,272.03000000000003,0.15,13040901.518010944
2021-04-14  07:00:00,97940.0,274.15,4.96,6.47,7.95,273.37,0.15,15925902.37183863
2021-04-14  08:00:00,97990.0,275.65,4.99,6.36,8.02,274.87,0.15,16380949.884967202
2021-04-14  09:00:00,98040.0,276.88,4.65,5.81,7.58,276.1,0.15,13566925.837886892
2021-04-14  10:00:00,98070.0,278.03,4.12,5.07,6.85,277.25,0.15,9785763.205841087
2021-04-14  11:00:00,98080.0,279.2,3.89,4.77,6.53,278.42,0.15,8220862.177503377
2021-04-14  12:00:00,98090.0,280.29,4.12,5.07,6.85,279.51000000000005,0.15,9785763.205841087
2021-04-14  13:00:00,98090.0,281.15,4.5,5.56,7.37,280.37,0.15,12465514.286950205
2021-04-14  14:00:00,98070.0,281.53,4.61,5.74,7.53,280.75,0.15,13303824.064120518
2021-04-14  15:00:00,98040.0,281.51,4.53,5.67,7.4,280.73,0.15,12620673.804149099
2021-04-14  16:00:00,98040.0,281.09,4.51,5.76,7.36,280.31,0.15,12413804.559540153
2021-04-14  17:00:00,98050.0,280.2,4.21,5.76,6.87,279.42,0.15,9887297.917445986
2021-04-14  18:00:00,98060.0,278.53,2.78,5.42,4.57,277.75,0.15,2554256.428886859
2021-04-14  19:00:00,98110.0,276.48999999999995,2.63,5.45,4.32,275.71,0.15,2035250.6975011874
2021-04-14  20:00:00,98150.0,275.86,2.69,5.46,4.42,275.08000000000004,0.15,2229134.228309223
2021-04-14  21:00:00,98150.0,274.72,2.63,5.31,4.34,273.94000000000005,0.15,2060136.051048185
2021-04-14  22:00:00,98160.0,273.91,2.66,5.26,4.39,273.13000000000005,0.15,2164007.1976482463
2021-04-14  23:00:00,98170.0,273.2,2.55,5.0,4.26,272.42,0.15,1961078.6536903828
2021-04-15  00:00:00,98170.0,272.91,2.42,4.68,4.06,272.13000000000005,0.15,1721046.8970285915
2021-04-15  01:00:00,98160.0,272.29999999999995,2.26,4.32,3.84,271.52,0.15,1486106.0085981411
2021-04-15  02:00:00,98160.0,271.88,2.1,3.98,3.61,271.1,0.15,1229911.744128704
2021-04-15  03:00:00,98150.0,271.69,2.11,3.98,3.63,270.91,0.15,1253223.89431332
2021-04-15  04:00:00,98150.0,271.45,2.23,4.15,3.82,270.67,0.15,1465123.0573655677
2021-04-15  05:00:00,98160.0,271.41,2.38,4.48,4.03,270.63000000000005,0.15,1693671.2096150285
2021-04-15  06:00:00,98180.0,273.41,3.25,4.43,5.51,272.63000000000005,0.15,4640111.630921896
2021-04-15  07:00:00,98200.0,275.38,3.71,4.7,6.24,274.6,0.15,7184860.827211352
2021-04-15  08:00:00,98200.0,277.75,4.6,5.84,7.49,276.97,0.15,13093471.689020315
2021-04-15  09:00:00,98200.0,279.26,4.79,6.03,7.76,278.48,0.15,14688678.835717592
2021-04-15  10:00:00,98190.0,280.63,4.66,5.83,7.58,279.85,0.15,13566925.837886892
2021-04-15  11:00:00,98170.0,282.28,4.47,5.55,7.34,281.5,0.15,12310400.272204436
2021-04-15  12:00:00,98140.0,284.0,4.25,5.24,7.03,283.22,0.15,10710284.166350711
2021-04-15  13:00:00,98100.0,285.31,3.94,4.83,6.59,284.53000000000003,0.15,8465343.396849787
2021-04-15  14:00:00,98040.0,286.16,3.62,4.44,6.13,285.38000000000005,0.15,6798195.629727468
2021-04-15  15:00:00,97990.0,286.44,3.33,4.14,5.7,285.66,0.15,5291327.467102233
2021-04-15  16:00:00,97940.0,286.23,3.1,4.02,5.33,285.45000000000005,0.15,4204401.076316573
2021-04-15  17:00:00,97910.0,285.38,2.32,3.69,4.05,284.6,0.15,1711941.586691853
2021-04-15  18:00:00,97900.0,282.65,1.87,3.36,3.31,281.87,0.15,881518.1861718523
2021-04-15  19:00:00,97900.0,281.33,1.86,2.77,3.38,280.55,0.15,966598.0203343593
2021-04-15  20:00:00,97890.0,281.76,1.44,2.03,2.74,280.98,0.15,430843.5947048995
2021-04-15  21:00:00,97880.0,281.38,1.48,2.09,2.8,280.6,0.15,465963.1051317207
2021-04-15  22:00:00,97850.0,280.01,2.01,3.0,3.62,279.23,0.15,1241572.6680261306
2021-04-15  23:00:00,97830.0,278.59,2.56,4.06,4.4,277.81,0.15,2185720.128939472
2021-04-16  00:00:00,97800.0,277.46,2.92,4.92,4.88,276.68,0.15,3223534.263811419
2021-04-16  01:00:00,97760.0,276.79999999999995,2.95,5.49,4.84,276.02,0.15,3137450.2474138383
2021-04-16  02:00:00,97730.0,276.46,2.97,5.68,4.86,275.68,0.15,3180500.1805369286
2021-04-16  03:00:00,97710.0,276.1,2.91,5.59,4.77,275.32000000000005,0.15,2986574.361187996
2021-04-16  04:00:00,97700.0,275.7,2.86,5.48,4.69,274.92,0.15,2813829.9779946096
2021-04-16  05:00:00,97680.0,275.56,2.81,5.47,4.62,274.78000000000003,0.15,2662483.644422868
2021-04-16  06:00:00,97670.0,278.15,2.55,5.24,4.23,277.37,0.15,1923947.4151070986
2021-04-16  07:00:00,97660.0,280.54999999999995,2.91,3.62,5.09,279.77,0.15,3680091.3161036754
2021-04-16  08:00:00,97640.0,282.72,2.0,2.32,3.74,281.94000000000005,0.15,1379857.9220230712
2021-04-16  09:00:00,97620.0,286.04,1.97,2.46,3.64,285.26000000000005,0.15,1264865.4229902732
2021-04-16  10:00:00,97590.0,288.34,1.78,2.14,3.36,287.56,0.15,942183.7750857446
2021-04-16  11:00:00,97550.0,289.88,1.83,2.24,3.45,289.1,0.15,1051796.071803634
2021-04-16  12:00:00,97500.0,290.98,2.25,2.79,4.09,290.20000000000005,0.15,1753858.475309557
2021-04-16  13:00:00,97460.0,291.73,2.74,3.42,4.82,290.95000000000005,0.15,3094384.4644421525
2021-04-16  14:00:00,97390.0,292.04999999999995,3.1,3.92,5.35,291.27,0.15,4247922.678053116
2021-04-16  15:00:00,97330.0,291.97,3.24,4.26,5.53,291.19000000000005,0.15,4708710.04002985
2021-04-16  16:00:00,97280.0,291.58,3.02,4.23,5.16,290.8,0.15,3833411.440253973
2021-04-16  17:00:00,97240.0,290.33,1.99,3.74,3.46,289.55,0.15,1062609.28547634
2021-04-16  18:00:00,97230.0,287.13,1.84,3.53,3.23,286.35,0.15,785343.3516413213
2021-04-16  19:00:00,97260.0,284.92,2.27,4.6,3.84,284.14000000000004,0.15,1486106.0085981411
2021-04-16  20:00:00,97300.0,284.04999999999995,2.84,5.84,4.63,283.27,0.15,2684112.4966894877
2021-04-16  21:00:00,97330.0,282.47,3.12,6.13,5.04,281.69000000000005,0.15,3570509.6715301555
2021-04-16  22:00:00,97370.0,281.2,3.07,6.36,4.94,280.42,0.15,3352541.4145433214
2021-04-16  23:00:00,97410.0,280.17,2.98,6.33,4.79,279.39000000000004,0.15,3029721.7147424915
2021-04-17  00:00:00,97440.0,279.27,2.87,6.0,4.66,278.49,0.15,2748986.9095947314
2021-04-17  01:00:00,97450.0,278.61,2.6,5.41,4.27,277.83000000000004,0.15,1973449.0344510505
2021-04-17  02:00:00,97470.0,278.41,2.26,4.57,3.81,277.63000000000005,0.15,1454609.683992711
2021-04-17  03:00:00,97480.0,278.59,2.38,3.86,4.13,277.81,0.15,1801436.201583607
2021-04-17  04:00:00,97490.0,278.03,2.11,3.18,3.76,277.25,0.15,1401771.1593439947
2021-04-17  05:00:00,97510.0,277.79999999999995,1.92,2.57,3.54,277.02,0.15,1148600.5009496913
2021-04-17  06:00:00,97520.0,278.25,1.75,2.06,3.34,277.47,0.15,917737.5543576523
2021-04-17  07:00:00,97550.0,279.9,1.72,2.0,3.3,279.12,0.15,869427.6001383115
2021-04-17  08:00:00,97570.0,282.17999999999995,1.82,2.05,3.47,281.4,0.15,1072395.2974399077
2021-04-17  09:00:00,97570.0,284.87,2.17,2.43,4.03,284.09000000000003,0.15,1693671.2096150285
2021-04-17  10:00:00,97560.0,287.23,2.24,2.42,4.17,286.45000000000005,0.15,1849595.2873867918
2021-04-17  11:00:00,97520.0,288.84,1.95,2.0,3.72,288.06,0.15,1357025.7827712214
2021-04-17  12:00:00,97480.0,289.95,1.66,1.64,3.27,289.17,0.15,833101.6956446759
2021-04-17  13:00:00,97430.0,290.66,1.66,1.66,3.26,289.88000000000005,0.15,820975.012015793
2021-04-17  14:00:00,97390.0,290.92,1.95,2.07,3.7,290.14000000000004,0.15,1334152.0368713783
2021-04-17  15:00:00,97360.0,290.73,2.33,2.57,4.29,289.95000000000005,0.15,1998179.747821747
2021-04-17  16:00:00,97350.0,290.12,2.58,3.07,4.62,289.34000000000003,0.15,2662483.644422868
2021-04-17  17:00:00,97360.0,288.98,2.5,3.69,4.35,288.20000000000005,0.15,2077116.2617743535
2021-04-17  18:00:00,97360.0,286.04,2.26,4.9,3.78,285.26000000000005,0.15,1422950.7989579597
2021-04-17  19:00:00,97400.0,283.02,2.77,6.01,4.49,282.24,0.15,2380960.062370017
2021-04-17  20:00:00,97440.0,281.95,2.82,6.2,4.55,281.17,0.15,2510943.569799903
2021-04-17  21:00:00,97450.0,281.09,2.77,5.81,4.51,280.31,0.15,2424303.582463574
2021-04-17  22:00:00,97450.0,280.38,2.65,5.39,4.36,279.6,0.15,2098844.8773491797
2021-04-17  23:00:00,97450.0,279.69,2.59,5.22,4.29,278.91,0.15,1998179.747821747
2021-04-18  00:00:00,97450.0,279.09,2.57,5.15,4.26,278.31,0.15,1961078.6536903828
2021-04-18  01:00:00,97430.0,278.54999999999995,2.58,5.11,4.29,277.77,0.15,1998179.747821747
2021-04-18  02:00:00,97420.0,278.13,2.55,5.14,4.24,277.35,0.15,1936327.8440184076
2021-04-18  03:00:00,97420.0,277.79999999999995,2.51,5.25,4.15,277.02,0.15,1825187.8406747575
2021-04-18  04:00:00,97430.0,277.58,2.49,5.24,4.12,276.8,0.15,1789550.6921951678
2021-04-18  05:00:00,97450.0,277.51,2.46,5.02,4.09,276.73,0.15,1753858.475309557
2021-04-18  06:00:00,97470.0,278.88,2.96,4.53,5.01,278.1,0.15,3504733.8208210273
2021-04-18  07:00:00,97490.0,280.36,3.11,3.65,5.44,279.58000000000004,0.15,4443647.483920779
2021-04-18  08:00:00,97500.0,282.82,3.27,3.98,5.64,282.04,0.15,5085787.94990227
2021-04-18  09:00:00,97500.0,285.63,3.87,4.67,6.51,284.85,0.15,8149021.951225227
2021-04-18  10:00:00,97490.0,287.88,3.72,4.4,6.32,287.1,0.15,7469366.238586388
2021-04-18  11:00:00,97460.0,289.48999999999995,3.15,3.61,5.5,288.71,0.15,4605807.950698937
2021-04-18  12:00:00,97410.0,290.7,2.34,2.57,4.31,289.92,0.15,2022897.0636582535
2021-04-18  13:00:00,97360.0,291.34,1.54,1.62,3.04,290.56,0.15,606437.5247671381
2021-04-18  14:00:00,97310.0,291.44,1.13,1.13,2.36,290.66,0.15,208411.35836390755
2021-04-18  15:00:00,97270.0,291.15,1.2,1.34,2.44,290.37,0.15,255240.5404765649
2021-04-18  16:00:00,97250.0,290.37,1.35,2.05,2.58,289.59000000000003,0.15,337189.79610935226
2021-04-18  17:00:00,97250.0,288.94,1.7,3.28,3.02,288.16,0.15,594731.5444796894
2021-04-18  18:00:00,97260.0,287.15,2.22,4.47,3.75,286.37,0.15,1391159.5282349773
2021-04-18  19:00:00,97310.0,285.48,2.73,5.13,4.53,284.70000000000005,0.15,2467631.4182735397
2021-04-18  20:00:00,97350.0,284.38,3.1,5.49,5.1,283.6,0.15,3702000.294169448
2021-04-18  21:00:00,97370.0,283.36,3.23,5.69,5.28,282.58000000000004,0.15,4095553.7985596713
2021-04-18  22:00:00,97390.0,282.34,3.41,5.76,5.57,281.56,0.15,4845871.052893933
2021-04-18  23:00:00,97390.0,281.37,3.65,5.58,5.98,280.59000000000003,0.15,6272862.677564009
2021-04-19  00:00:00,97400.0,280.45,3.75,5.28,6.2,279.67,0.15,7044252.908860337
2021-04-19  01:00:00,97410.0,279.54999999999995,3.88,5.25,6.41,278.77,0.15,7790500.99618235
2021-04-19  02:00:00,97440.0,278.52,3.99,5.27,6.59,277.74,0.15,8465343.396849787
2021-04-19  03:00:00,97500.0,277.52,3.82,5.04,6.35,276.74,0.15,7576394.802452914
2021-04-19  04:00:00,97560.0,276.76,3.4,4.44,5.76,275.98,0.15,5501407.623599784
2021-04-19  05:00:00,97590.0,276.4,3.04,3.94,5.26,275.62,0.15,4051997.5780906966
2021-04-19  06:00:00,97610.0,276.7,3.12,3.9,5.39,275.92,0.15,4334936.208326987
2021-04-19  07:00:00,97640.0,278.13,3.72,4.55,6.29,277.35,0.15,7362354.030051978
2021-04-19  08:00:00,97690.0,280.29,4.74,5.92,7.71,279.51000000000005,0.15,14360540.90892755
2021-04-19  09:00:00,97730.0,282.35,5.68,7.12,8.98,281.57000000000005,0.15,22858504.240253277
2021-04-19  10:00:00,97760.0,283.79999999999995,6.18,7.73,9.64,283.02,0.15,27495689.265563414
