variable_name,pressure,temperature,wind_speed,wind_speed,wind_speed
2021-07-30  10:00:00,97950.0,295.0,2.79,3.42,4.92
2021-07-30  11:00:00,97920.0,296.45,2.92,3.57,5.12
2021-07-30  12:00:00,97880.0,297.59,3.05,3.72,5.31
2021-07-30  13:00:00,97850.0,298.12,3.26,3.95,5.62
2021-07-30  14:00:00,97830.0,298.02,3.38,4.08,5.81
2021-07-30  15:00:00,97820.0,298.17999999999995,3.42,4.1,5.86
2021-07-30  16:00:00,97790.0,297.9,3.47,4.21,5.92
2021-07-30  17:00:00,97760.0,297.03,3.38,4.19,5.78
2021-07-30  18:00:00,97740.0,295.53999999999996,3.1,4.41,5.26
2021-07-30  19:00:00,97750.0,292.48999999999995,2.47,5.19,4.08
2021-07-30  20:00:00,97790.0,289.92999999999995,2.38,5.51,3.91
2021-07-30  21:00:00,97800.0,288.76,2.3,5.32,3.79
2021-07-30  22:00:00,97820.0,288.15999999999997,2.21,5.07,3.67
2021-07-30  23:00:00,97830.0,287.33,2.05,4.51,3.47
2021-07-31  00:00:00,97840.0,286.60999999999996,2.03,4.09,3.48
2021-07-31  01:00:00,97840.0,286.04999999999995,2.0,3.7,3.49
2021-07-31  02:00:00,97810.0,285.59999999999997,1.94,3.41,3.43
2021-07-31  03:00:00,97800.0,285.47999999999996,1.74,2.84,3.15
2021-07-31  04:00:00,97800.0,285.48999999999995,1.5,2.34,2.8
2021-07-31  05:00:00,97790.0,286.71,1.15,2.03,2.18
2021-07-31  06:00:00,97800.0,288.85999999999996,1.07,1.26,2.2
2021-07-31  07:00:00,97790.0,292.45,1.13,1.32,2.3
2021-07-31  08:00:00,97780.0,294.88,1.41,1.59,2.8
2021-07-31  09:00:00,97760.0,296.57,1.45,1.59,2.86
2021-07-31  10:00:00,97740.0,298.09,1.44,1.58,2.86
2021-07-31  11:00:00,97710.0,299.46,1.57,1.74,3.06
2021-07-31  12:00:00,97670.0,300.54999999999995,1.77,1.98,3.4
2021-07-31  13:00:00,97630.0,301.34,1.95,2.15,3.68
2021-07-31  14:00:00,97600.0,302.0,2.07,2.26,3.88
2021-07-31  15:00:00,97580.0,302.28999999999996,2.14,2.34,4.0
2021-07-31  16:00:00,97550.0,302.04999999999995,2.22,2.45,4.11
2021-07-31  17:00:00,97530.0,301.28999999999996,2.37,2.75,4.32
2021-07-31  18:00:00,97510.0,299.69,2.36,3.65,4.12
2021-07-31  19:00:00,97510.0,296.13,2.34,5.3,3.87
2021-07-31  20:00:00,97540.0,293.81,2.73,6.26,4.39
2021-07-31  21:00:00,97570.0,292.7,2.75,6.32,4.42
2021-07-31  22:00:00,97590.0,291.7,2.71,6.17,4.37
2021-07-31  23:00:00,97590.0,290.78,2.64,5.94,4.28
2021-08-01  00:00:00,97570.0,289.96,2.6,5.71,4.24
2021-08-01  01:00:00,97530.0,289.29999999999995,2.6,5.56,4.25
2021-08-01  02:00:00,97490.0,288.71999999999997,2.6,5.46,4.27
2021-08-01  03:00:00,97460.0,288.25,2.6,5.37,4.28
2021-08-01  04:00:00,97440.0,287.84,2.58,5.24,4.26
2021-08-01  05:00:00,97420.0,289.34999999999997,2.3,4.83,3.86
2021-08-01  06:00:00,97410.0,291.96999999999997,2.8,3.54,4.91
2021-08-01  07:00:00,97390.0,294.66999999999996,2.28,2.86,4.14
2021-08-01  08:00:00,97370.0,298.59,2.97,3.84,5.15
2021-08-01  09:00:00,97340.0,301.21999999999997,2.28,2.86,4.13
2021-08-01  10:00:00,97320.0,303.02,1.64,2.1,3.1
2021-08-01  11:00:00,97290.0,304.27,1.29,1.75,2.51
2021-08-01  12:00:00,97260.0,305.45,1.19,1.68,2.34
2021-08-01  13:00:00,97230.0,306.05999999999995,1.42,1.91,2.73
2021-08-01  14:00:00,97220.0,305.15999999999997,1.92,2.43,3.57
2021-08-01  15:00:00,97230.0,303.63,2.26,2.95,4.08
2021-08-01  16:00:00,97230.0,302.4,2.42,3.27,4.29
2021-08-01  17:00:00,97220.0,301.47999999999996,2.25,3.32,3.99
2021-08-01  18:00:00,97230.0,300.09,1.62,3.21,2.89
2021-08-01  19:00:00,97240.0,297.81,1.55,3.28,2.76
2021-08-01  20:00:00,97270.0,296.34999999999997,1.69,3.32,2.99
2021-08-01  21:00:00,97280.0,295.57,1.63,3.5,2.87
2021-08-01  22:00:00,97270.0,294.73999999999995,1.68,3.87,2.91
2021-08-01  23:00:00,97240.0,293.81,1.82,4.41,3.08
2021-08-02  00:00:00,97210.0,293.21999999999997,2.1,4.85,3.52
2021-08-02  01:00:00,97180.0,292.53999999999996,2.55,5.03,4.24
2021-08-02  02:00:00,97150.0,291.95,2.83,5.23,4.69
2021-08-02  03:00:00,97140.0,291.44,3.04,5.53,4.99
2021-08-02  04:00:00,97140.0,290.91999999999996,3.16,5.5,5.19
2021-08-02  05:00:00,97130.0,290.84999999999997,3.54,5.05,5.89
2021-08-02  06:00:00,97120.0,290.98999999999995,3.75,4.88,6.26
2021-08-02  07:00:00,97130.0,291.52,3.87,4.9,6.47
2021-08-02  08:00:00,97150.0,292.13,3.71,4.57,6.26
2021-08-02  09:00:00,97160.0,292.13,3.55,4.35,6.04
2021-08-02  10:00:00,97170.0,291.88,3.53,4.32,6.0
2021-08-02  11:00:00,97170.0,291.66999999999996,3.5,4.34,5.96
2021-08-02  12:00:00,97180.0,291.48999999999995,3.5,4.43,5.94
2021-08-02  13:00:00,97200.0,291.34999999999997,3.51,4.55,5.94
2021-08-02  14:00:00,97220.0,291.53,3.34,4.35,5.68
2021-08-02  15:00:00,97210.0,292.12,3.08,4.07,5.3
2021-08-02  16:00:00,97190.0,292.53999999999996,2.84,3.87,4.92
2021-08-02  17:00:00,97150.0,292.46999999999997,2.26,3.36,3.99
2021-08-02  18:00:00,97150.0,291.66999999999996,1.43,2.96,2.58
2021-08-02  19:00:00,97160.0,290.37,1.36,2.87,2.47
2021-08-02  20:00:00,97190.0,289.4,1.59,3.33,2.82
2021-08-02  21:00:00,97190.0,288.92999999999995,2.02,4.38,3.42
2021-08-02  22:00:00,97200.0,288.90999999999997,2.65,5.1,4.41
2021-08-02  23:00:00,97240.0,288.5,3.06,5.53,5.02
2021-08-03  00:00:00,97240.0,287.88,3.27,5.73,5.34
2021-08-03  01:00:00,97220.0,287.39,3.56,5.92,5.77
2021-08-03  02:00:00,97200.0,286.85999999999996,3.43,5.47,5.63
2021-08-03  03:00:00,97190.0,286.06,2.58,4.72,4.33
2021-08-03  04:00:00,97170.0,285.5,2.42,4.66,4.07
2021-08-03  05:00:00,97170.0,285.63,2.82,4.18,4.83
2021-08-03  06:00:00,97180.0,286.33,3.11,4.15,5.32
2021-08-03  07:00:00,97200.0,287.76,3.21,4.07,5.51
2021-08-03  08:00:00,97200.0,289.54999999999995,2.97,3.66,5.19
2021-08-03  09:00:00,97180.0,291.46,2.85,3.43,5.02
2021-08-03  10:00:00,97130.0,293.0,2.87,3.41,5.05
2021-08-03  11:00:00,97090.0,294.13,3.02,3.6,5.29
2021-08-03  12:00:00,97030.0,294.9,3.28,3.91,5.67
2021-08-03  13:00:00,96980.0,295.39,3.53,4.2,6.04
2021-08-03  14:00:00,96940.0,295.63,3.72,4.39,6.32
2021-08-03  15:00:00,96920.0,295.22999999999996,3.81,4.51,6.44
2021-08-03  16:00:00,96910.0,294.13,3.91,4.81,6.56
2021-08-03  17:00:00,96930.0,293.09,3.98,5.12,6.6
2021-08-03  18:00:00,96940.0,292.04999999999995,3.85,5.38,6.34
2021-08-03  19:00:00,96970.0,290.38,2.89,5.54,4.74
2021-08-03  20:00:00,96980.0,288.94,2.78,6.07,4.49
2021-08-03  21:00:00,97000.0,288.34999999999997,2.89,6.08,4.67
2021-08-03  22:00:00,97040.0,287.97999999999996,2.97,5.8,4.84
2021-08-03  23:00:00,97100.0,287.29999999999995,2.64,5.23,4.37
2021-08-04  00:00:00,97110.0,286.78,2.75,5.09,4.57
2021-08-04  01:00:00,97120.0,286.47999999999996,2.91,5.21,4.81
2021-08-04  02:00:00,97110.0,286.08,2.79,4.84,4.67
2021-08-04  03:00:00,97110.0,285.44,2.21,4.27,3.77
2021-08-04  04:00:00,97130.0,284.95,1.95,3.88,3.38
2021-08-04  05:00:00,97160.0,285.14,2.42,3.4,4.27
2021-08-04  06:00:00,97220.0,286.02,2.63,3.28,4.67
2021-08-04  07:00:00,97250.0,287.95,3.13,3.89,5.41
2021-08-04  08:00:00,97270.0,290.21,3.72,4.59,6.28
2021-08-04  09:00:00,97270.0,291.7,3.97,4.86,6.65
2021-08-04  10:00:00,97280.0,293.01,4.03,4.93,6.73
2021-08-04  11:00:00,97290.0,294.07,3.96,4.83,6.63
2021-08-04  12:00:00,97280.0,294.92999999999995,3.89,4.73,6.54
2021-08-04  13:00:00,97290.0,295.47999999999996,3.96,4.81,6.64
2021-08-04  14:00:00,97310.0,295.65,4.07,4.95,6.79
2021-08-04  15:00:00,97330.0,295.48999999999995,4.02,4.9,6.71
2021-08-04  16:00:00,97360.0,294.95,3.81,4.7,6.4
2021-08-04  17:00:00,97400.0,294.16999999999996,3.34,4.2,5.7
2021-08-04  18:00:00,97430.0,293.01,2.35,3.59,4.11
2021-08-04  19:00:00,97450.0,290.5,1.65,3.17,2.95
2021-08-04  20:00:00,97480.0,289.38,1.72,2.75,3.13
2021-08-04  21:00:00,97490.0,289.15999999999997,1.47,2.19,2.77
2021-08-04  22:00:00,97520.0,288.87,1.13,1.6,2.24
2021-08-04  23:00:00,97550.0,288.29999999999995,0.94,1.3,1.92
2021-08-05  00:00:00,97570.0,286.96,1.27,1.81,2.46
2021-08-05  01:00:00,97580.0,285.45,1.81,2.79,3.29
2021-08-05  02:00:00,97580.0,284.27,2.18,3.7,3.81
2021-08-05  03:00:00,97590.0,283.65999999999997,2.27,4.44,3.84
2021-08-05  04:00:00,97600.0,283.29999999999995,2.42,5.07,4.02
2021-08-05  05:00:00,97620.0,284.91999999999996,2.47,5.17,4.1
2021-08-05  06:00:00,97660.0,287.34,2.95,3.64,5.15
2021-08-05  07:00:00,97690.0,290.35999999999996,2.69,3.5,4.73
2021-08-05  08:00:00,97700.0,293.63,3.08,3.91,5.31
2021-08-05  09:00:00,97690.0,295.33,2.84,3.58,4.97
2021-08-05  10:00:00,97670.0,296.77,2.74,3.43,4.82
2021-08-05  11:00:00,97630.0,297.96999999999997,2.71,3.38,4.78
2021-08-05  12:00:00,97600.0,298.97999999999996,2.63,3.28,4.66
2021-08-05  13:00:00,97570.0,299.67999999999995,2.46,3.04,4.41
2021-08-05  14:00:00,97540.0,300.14,2.22,2.74,4.04
2021-08-05  15:00:00,97530.0,300.2,2.01,2.47,3.71
2021-08-05  16:00:00,97540.0,299.91999999999996,1.81,2.24,3.4
2021-08-05  17:00:00,97550.0,299.15999999999997,1.57,1.97,3.01
2021-08-05  18:00:00,97580.0,297.52,1.17,1.86,2.26
2021-08-05  19:00:00,97620.0,295.02,1.45,2.17,2.75
2021-08-05  20:00:00,97660.0,293.17999999999995,1.87,2.81,3.4
2021-08-05  21:00:00,97690.0,291.56,2.24,3.53,3.92
2021-08-05  22:00:00,97700.0,290.09,2.51,4.28,4.28
2021-08-05  23:00:00,97730.0,289.03,2.48,4.79,4.16
2021-08-06  00:00:00,97750.0,288.25,2.52,4.98,4.2
2021-08-06  01:00:00,97770.0,287.5,2.55,5.07,4.24
2021-08-06  02:00:00,97790.0,286.83,2.56,5.1,4.25
2021-08-06  03:00:00,97810.0,286.22999999999996,2.53,5.06,4.21
2021-08-06  04:00:00,97830.0,285.79999999999995,2.45,4.86,4.1
2021-08-06  05:00:00,97870.0,286.97999999999996,2.13,4.55,3.6
2021-08-06  06:00:00,97900.0,290.26,2.34,3.2,4.17
2021-08-06  07:00:00,97920.0,292.78,1.43,1.63,2.83
2021-08-06  08:00:00,97930.0,297.13,0.45,0.61,1.03
2021-08-06  09:00:00,97930.0,299.27,1.54,1.84,2.99
2021-08-06  10:00:00,97920.0,300.52,1.79,2.09,3.39
2021-08-06  11:00:00,97910.0,301.52,1.85,2.14,3.49
2021-08-06  12:00:00,97890.0,302.34999999999997,1.89,2.18,3.56
2021-08-06  13:00:00,97860.0,302.9,2.02,2.32,3.78
2021-08-06  14:00:00,97850.0,303.09999999999997,2.23,2.59,4.11
2021-08-06  15:00:00,97830.0,302.88,2.5,2.94,4.51
2021-08-06  16:00:00,97830.0,302.27,2.76,3.33,4.88
2021-08-06  17:00:00,97840.0,301.21,2.9,3.79,5.04
2021-08-06  18:00:00,97860.0,298.79999999999995,2.23,4.43,3.79
2021-08-06  19:00:00,97890.0,294.56,2.49,5.31,4.11
2021-08-06  20:00:00,97930.0,292.90999999999997,2.71,5.82,4.41
2021-08-06  21:00:00,97950.0,291.94,2.75,5.82,4.47
2021-08-06  22:00:00,97980.0,290.92999999999995,2.73,5.62,4.48
2021-08-06  23:00:00,97990.0,290.09,2.66,5.3,4.39
2021-08-07  00:00:00,97990.0,289.40999999999997,2.57,4.86,4.3
2021-08-07  01:00:00,97990.0,288.85999999999996,2.51,4.4,4.26
2021-08-07  02:00:00,97980.0,288.47999999999996,2.35,3.96,4.05
2021-08-07  03:00:00,97980.0,288.2,2.22,3.6,3.89
2021-08-07  04:00:00,97990.0,287.96999999999997,2.07,3.27,3.68
2021-08-07  05:00:00,98010.0,288.64,1.76,3.03,3.17
2021-08-07  06:00:00,98040.0,291.52,1.73,2.28,3.25
2021-08-07  07:00:00,98050.0,293.95,1.39,1.71,2.73
2021-08-07  08:00:00,98050.0,298.16999999999996,2.44,3.09,4.38
2021-08-07  09:00:00,98040.0,300.35999999999996,2.46,2.91,4.45
2021-08-07  10:00:00,98030.0,301.78999999999996,2.11,2.43,3.92
2021-08-07  11:00:00,97990.0,302.97999999999996,1.86,2.1,3.52
2021-08-07  12:00:00,97960.0,303.92999999999995,1.71,1.91,3.29
2021-08-07  13:00:00,97920.0,304.59,1.64,1.83,3.17
2021-08-07  14:00:00,97890.0,304.96,1.64,1.82,3.17
2021-08-07  15:00:00,97860.0,304.90999999999997,1.71,1.92,3.28
2021-08-07  16:00:00,97850.0,304.39,1.88,2.18,3.55
2021-08-07  17:00:00,97840.0,303.38,2.03,2.56,3.74
2021-08-07  18:00:00,97850.0,300.88,1.68,3.41,2.96
2021-08-07  19:00:00,97870.0,296.88,2.44,4.6,4.11
2021-08-07  20:00:00,97900.0,295.12,2.73,5.23,4.52
2021-08-07  21:00:00,97920.0,294.35999999999996,2.73,5.29,4.51
2021-08-07  22:00:00,97920.0,293.78,2.67,5.07,4.44
2021-08-07  23:00:00,97930.0,293.34,2.59,4.76,4.35
2021-08-08  00:00:00,97930.0,292.97999999999996,2.5,4.41,4.25
2021-08-08  01:00:00,97910.0,292.71999999999997,2.35,3.93,4.05
2021-08-08  02:00:00,97900.0,292.47999999999996,2.13,3.43,3.76
2021-08-08  03:00:00,97890.0,292.29999999999995,1.95,3.03,3.5
2021-08-08  04:00:00,97900.0,292.01,1.81,2.78,3.29
2021-08-08  05:00:00,97910.0,292.38,1.64,2.64,3.0
2021-08-08  06:00:00,97940.0,294.95,1.55,2.02,2.97
2021-08-08  07:00:00,97950.0,297.22999999999996,0.92,0.99,1.94
2021-08-08  08:00:00,97940.0,301.81,0.46,0.62,1.05
2021-08-08  09:00:00,97920.0,304.04999999999995,0.68,0.77,1.49
2021-08-08  10:00:00,97890.0,305.33,0.71,0.8,1.56
2021-08-08  11:00:00,97860.0,306.32,0.66,0.74,1.47
2021-08-08  12:00:00,97820.0,307.05999999999995,0.53,0.56,1.22
2021-08-08  13:00:00,97780.0,307.53999999999996,0.47,0.44,1.12
2021-08-08  14:00:00,97750.0,307.75,0.68,0.68,1.54
2021-08-08  15:00:00,97720.0,307.52,1.1,1.19,2.27
2021-08-08  16:00:00,97690.0,306.95,1.58,1.84,3.05
2021-08-08  17:00:00,97680.0,305.45,1.92,2.77,3.49
2021-08-08  18:00:00,97680.0,303.09999999999997,1.93,4.12,3.31
2021-08-08  19:00:00,97710.0,300.65,2.48,5.35,4.08
2021-08-08  20:00:00,97740.0,299.27,2.76,5.92,4.48
2021-08-08  21:00:00,97750.0,298.2,2.65,5.87,4.31
2021-08-08  22:00:00,97750.0,297.21999999999997,2.49,5.63,4.07
2021-08-08  23:00:00,97760.0,296.26,2.26,5.15,3.75
2021-08-09  00:00:00,97760.0,295.44,1.94,4.37,3.31
2021-08-09  01:00:00,97760.0,294.52,1.67,3.66,2.91
2021-08-09  02:00:00,97760.0,293.82,1.55,3.06,2.79
2021-08-09  03:00:00,97760.0,293.54999999999995,1.39,2.41,2.58
2021-08-09  04:00:00,97760.0,293.42999999999995,1.11,1.78,2.16
2021-08-09  05:00:00,97760.0,293.79999999999995,0.76,1.3,1.55
2021-08-09  06:00:00,97760.0,295.14,0.67,0.83,1.45
2021-08-09  07:00:00,97760.0,296.47999999999996,0.35,0.4,0.85
2021-08-09  08:00:00,97750.0,298.96,0.57,0.77,1.26
2021-08-09  09:00:00,97740.0,301.62,0.79,1.03,1.67
2021-08-09  10:00:00,97720.0,303.51,0.74,0.97,1.58
2021-08-09  11:00:00,97690.0,304.97999999999996,0.61,0.7,1.37
2021-08-09  12:00:00,97640.0,306.02,0.71,0.66,1.61
2021-08-09  13:00:00,97590.0,306.65999999999997,1.01,0.94,2.15
2021-08-09  14:00:00,97540.0,306.95,1.45,1.44,2.9
2021-08-09  15:00:00,97510.0,306.13,2.22,2.52,4.11
2021-08-09  16:00:00,97490.0,304.94,3.01,3.85,5.21
2021-08-09  17:00:00,97500.0,303.40999999999997,3.38,5.11,5.61
2021-08-09  18:00:00,97510.0,301.31,3.38,5.69,5.52
2021-08-09  19:00:00,97540.0,299.03999999999996,3.02,5.82,4.91
2021-08-09  20:00:00,97560.0,297.7,3.24,5.65,5.29
2021-08-09  21:00:00,97580.0,296.71999999999997,3.24,5.24,5.36
2021-08-09  22:00:00,97580.0,295.64,3.21,5.06,5.34
2021-08-09  23:00:00,97600.0,294.77,3.32,5.06,5.51
2021-08-10  00:00:00,97600.0,294.21,3.49,5.24,5.77
2021-08-10  01:00:00,97590.0,293.78,3.78,5.66,6.19
2021-08-10  02:00:00,97580.0,293.37,4.08,6.05,6.61
2021-08-10  03:00:00,97570.0,293.02,4.23,6.2,6.83
2021-08-10  04:00:00,97570.0,292.76,4.12,6.12,6.66
2021-08-10  05:00:00,97590.0,292.7,4.08,5.91,6.62
2021-08-10  06:00:00,97600.0,292.97999999999996,4.03,5.41,6.64
2021-08-10  07:00:00,97610.0,293.63,3.95,5.17,6.55
2021-08-10  08:00:00,97590.0,294.79999999999995,4.34,5.68,7.09
2021-08-10  09:00:00,97580.0,296.72999999999996,4.64,5.86,7.54
2021-08-10  10:00:00,97570.0,298.59,4.23,5.16,7.02
2021-08-10  11:00:00,97580.0,299.88,3.75,4.46,6.35
2021-08-10  12:00:00,97580.0,300.47999999999996,3.62,4.27,6.18
2021-08-10  13:00:00,97580.0,300.65999999999997,3.75,4.41,6.37
2021-08-10  14:00:00,97580.0,300.27,4.07,4.83,6.81
2021-08-10  15:00:00,97570.0,299.53,4.47,5.45,7.35
2021-08-10  16:00:00,97560.0,298.56,4.8,6.07,7.76
2021-08-10  17:00:00,97550.0,297.56,4.8,6.31,7.72
2021-08-10  18:00:00,97560.0,296.44,4.14,5.66,6.77
2021-08-10  19:00:00,97580.0,294.73999999999995,2.95,5.15,4.88
2021-08-10  20:00:00,97610.0,293.65999999999997,3.12,5.69,5.09
2021-08-10  21:00:00,97620.0,293.35999999999996,3.66,6.13,5.91
2021-08-10  22:00:00,97630.0,293.15999999999997,3.86,6.21,6.23
2021-08-10  23:00:00,97640.0,293.0,3.65,5.99,5.92
2021-08-11  00:00:00,97630.0,292.79999999999995,3.22,5.6,5.27
2021-08-11  01:00:00,97630.0,292.57,2.91,5.35,4.81
2021-08-11  02:00:00,97630.0,292.4,2.77,5.09,4.6
2021-08-11  03:00:00,97640.0,292.21999999999997,2.7,4.95,4.5
2021-08-11  04:00:00,97640.0,292.02,2.69,4.92,4.48
2021-08-11  05:00:00,97650.0,292.14,2.98,4.67,5.02
2021-08-11  06:00:00,97680.0,292.95,3.38,4.37,5.74
2021-08-11  07:00:00,97700.0,294.28999999999996,3.5,4.48,5.93
2021-08-11  08:00:00,97710.0,296.22999999999996,3.91,5.0,6.52
2021-08-11  09:00:00,97720.0,298.2,4.38,5.64,7.17
2021-08-11  10:00:00,97730.0,299.84,4.76,6.11,7.69
2021-08-11  11:00:00,97720.0,301.0,4.85,6.21,7.81
2021-08-11  12:00:00,97710.0,301.75,4.71,6.04,7.63
2021-08-11  13:00:00,97690.0,302.38,4.55,5.83,7.4
2021-08-11  14:00:00,97660.0,302.75,4.42,5.7,7.21
2021-08-11  15:00:00,97620.0,302.82,4.36,5.69,7.12
2021-08-11  16:00:00,97600.0,302.29999999999995,4.24,5.71,6.92
2021-08-11  17:00:00,97590.0,301.5,3.89,5.62,6.37
2021-08-11  18:00:00,97600.0,299.77,2.58,5.16,4.27
2021-08-11  19:00:00,97620.0,297.13,2.33,5.58,3.82
2021-08-11  20:00:00,97660.0,296.2,2.66,6.27,4.28
2021-08-11  21:00:00,97690.0,295.77,3.06,6.77,4.87
2021-08-11  22:00:00,97700.0,295.04999999999995,3.13,6.54,5.0
2021-08-11  23:00:00,97690.0,294.15999999999997,2.84,6.1,4.6
2021-08-12  00:00:00,97680.0,293.47999999999996,2.71,5.71,4.43
2021-08-12  01:00:00,97680.0,292.88,2.41,5.16,4.0
2021-08-12  02:00:00,97670.0,292.2,2.19,4.71,3.68
2021-08-12  03:00:00,97670.0,291.56,2.02,4.25,3.44
2021-08-12  04:00:00,97670.0,290.96999999999997,2.04,4.31,3.47
2021-08-12  05:00:00,97690.0,291.12,2.41,4.38,4.09
2021-08-12  06:00:00,97700.0,292.5,3.05,3.72,5.3
2021-08-12  07:00:00,97700.0,294.84999999999997,3.29,4.2,5.62
2021-08-12  08:00:00,97690.0,297.87,4.15,5.38,6.84
2021-08-12  09:00:00,97670.0,300.21,4.67,6.05,7.56
2021-08-12  10:00:00,97640.0,301.88,4.72,6.13,7.63
2021-08-12  11:00:00,97620.0,302.97999999999996,4.52,5.85,7.35
2021-08-12  12:00:00,97580.0,303.52,4.17,5.39,6.87
2021-08-12  13:00:00,97550.0,303.84,3.73,4.83,6.25
2021-08-12  14:00:00,97520.0,303.60999999999996,3.14,4.11,5.39
2021-08-12  15:00:00,97500.0,302.78999999999996,2.56,3.46,4.51
2021-08-12  16:00:00,97490.0,301.90999999999997,2.15,3.13,3.84
2021-08-12  17:00:00,97470.0,300.91999999999996,1.77,3.25,3.14
2021-08-12  18:00:00,97450.0,299.2,1.81,4.18,3.1
2021-08-12  19:00:00,97430.0,297.38,2.4,5.59,3.93
2021-08-12  20:00:00,97430.0,296.71999999999997,2.84,6.35,4.56
2021-08-12  21:00:00,97410.0,295.90999999999997,2.97,6.58,4.75
2021-08-12  22:00:00,97400.0,295.04999999999995,2.97,6.52,4.75
2021-08-12  23:00:00,97390.0,294.15999999999997,2.74,6.02,4.44
2021-08-13  00:00:00,97370.0,293.39,2.32,4.97,3.86
2021-08-13  01:00:00,97350.0,292.82,2.0,4.2,3.43
2021-08-13  02:00:00,97340.0,292.33,1.64,3.3,2.9
2021-08-13  03:00:00,97320.0,292.04999999999995,1.22,2.44,2.27
2021-08-13  04:00:00,97300.0,291.79999999999995,0.88,1.76,1.71
2021-08-13  05:00:00,97300.0,291.94,0.76,1.27,1.55
2021-08-13  06:00:00,97310.0,292.71,0.64,0.75,1.42
2021-08-13  07:00:00,97320.0,293.83,0.62,0.7,1.39
2021-08-13  08:00:00,97330.0,295.65,0.61,0.58,1.41
2021-08-13  09:00:00,97330.0,297.16999999999996,0.18,0.38,0.45
2021-08-13  10:00:00,97340.0,297.31,0.53,0.89,1.15
2021-08-13  11:00:00,97350.0,297.06,0.77,1.18,1.6
2021-08-13  12:00:00,97350.0,296.83,1.03,1.53,2.05
2021-08-13  13:00:00,97340.0,296.64,1.38,1.92,2.65
2021-08-13  14:00:00,97310.0,296.29999999999995,1.5,2.01,2.86
2021-08-13  15:00:00,97280.0,295.84,1.34,1.77,2.61
2021-08-13  16:00:00,97270.0,295.25,1.12,1.5,2.24
2021-08-13  17:00:00,97270.0,294.7,0.97,1.38,1.96
2021-08-13  18:00:00,97260.0,294.16999999999996,0.87,1.44,1.74
2021-08-13  19:00:00,97280.0,293.66999999999996,0.79,1.64,1.55
2021-08-13  20:00:00,97290.0,293.29999999999995,0.84,1.91,1.62
2021-08-13  21:00:00,97300.0,293.12,0.98,2.11,1.85
2021-08-13  22:00:00,97290.0,292.72999999999996,1.13,2.35,2.12
2021-08-13  23:00:00,97270.0,292.22999999999996,1.38,2.76,2.51
2021-08-14  00:00:00,97240.0,291.76,1.64,3.32,2.9
2021-08-14  01:00:00,97210.0,291.38,1.82,3.85,3.15
2021-08-14  02:00:00,97190.0,291.12,1.87,4.3,3.18
2021-08-14  03:00:00,97180.0,290.94,1.96,4.64,3.3
2021-08-14  04:00:00,97180.0,290.76,2.07,4.65,3.49
2021-08-14  05:00:00,97190.0,290.90999999999997,2.32,4.46,3.93
2021-08-14  06:00:00,97200.0,291.39,2.84,3.97,4.89
2021-08-14  07:00:00,97220.0,291.84,2.78,3.54,4.87
2021-08-14  08:00:00,97230.0,292.42999999999995,3.0,3.89,5.19
2021-08-14  09:00:00,97230.0,293.09999999999997,3.11,3.95,5.37
2021-08-14  10:00:00,97230.0,293.83,2.93,3.69,5.12
2021-08-14  11:00:00,97220.0,294.65999999999997,2.73,3.4,4.82
2021-08-14  12:00:00,97210.0,295.41999999999996,2.65,3.3,4.7
2021-08-14  13:00:00,97210.0,295.77,2.75,3.47,4.84
2021-08-14  14:00:00,97200.0,295.53,2.91,3.77,5.05
2021-08-14  15:00:00,97200.0,294.95,2.98,3.97,5.13
2021-08-14  16:00:00,97180.0,294.22999999999996,2.77,3.81,4.8
2021-08-14  17:00:00,97170.0,293.62,2.49,3.79,4.33
2021-08-14  18:00:00,97170.0,293.13,2.2,3.99,3.78
2021-08-14  19:00:00,97190.0,292.65999999999997,1.95,4.15,3.34
2021-08-14  20:00:00,97210.0,292.34999999999997,1.86,4.13,3.18
2021-08-14  21:00:00,97220.0,292.07,1.81,4.07,3.12
2021-08-14  22:00:00,97240.0,291.83,1.82,4.06,3.12
2021-08-14  23:00:00,97250.0,291.59,1.85,4.06,3.18
2021-08-15  00:00:00,97250.0,291.35999999999996,1.85,4.04,3.19
2021-08-15  01:00:00,97240.0,291.15999999999997,1.84,3.96,3.17
2021-08-15  02:00:00,97240.0,290.92999999999995,1.78,3.86,3.09
2021-08-15  03:00:00,97240.0,290.78999999999996,1.78,3.85,3.09
2021-08-15  04:00:00,97250.0,290.66999999999996,1.76,3.77,3.05
2021-08-15  05:00:00,97270.0,290.72999999999996,1.68,3.64,2.94
2021-08-15  06:00:00,97300.0,291.35999999999996,1.88,3.33,3.32
2021-08-15  07:00:00,97330.0,291.77,2.11,2.9,3.81
2021-08-15  08:00:00,97370.0,292.27,2.08,2.74,3.8
2021-08-15  09:00:00,97400.0,292.7,2.13,2.75,3.89
2021-08-15  10:00:00,97410.0,293.09999999999997,2.06,2.63,3.78
2021-08-15  11:00:00,97400.0,293.59,1.97,2.48,3.65
2021-08-15  12:00:00,97400.0,294.15999999999997,1.79,2.22,3.37
2021-08-15  13:00:00,97390.0,294.65999999999997,1.59,1.95,3.04
2021-08-15  14:00:00,97370.0,294.94,1.4,1.73,2.74
2021-08-15  15:00:00,97350.0,295.03,1.23,1.52,2.45
2021-08-15  16:00:00,97330.0,294.95,1.03,1.32,2.1
2021-08-15  17:00:00,97320.0,294.69,0.8,1.17,1.66
